http://purl.obolibrary.org/obo/AGRO_00000068,AGRO:00000068,uncontrolled flooding process
http://purl.obolibrary.org/obo/AGRO_00000069,AGRO:00000069,biological pest control agent role
http://purl.obolibrary.org/obo/AGRO_00000062,AGRO:00000062,sub-irrigation process
http://purl.obolibrary.org/obo/AGRO_00000064,AGRO:00000064,bassin irrigation process
http://purl.obolibrary.org/obo/AGRO_00000065,AGRO:00000065,continuous flood process
http://purl.obolibrary.org/obo/CHEBI_18367,CHEBI:18367,phosphate(3-)
http://purl.obolibrary.org/obo/FOODON_03301467,FOODON:03301467,bean substance
http://purl.obolibrary.org/obo/FOODON_00001635,FOODON:00001635,bean food product
http://purl.obolibrary.org/obo/ENVO_01001872,ENVO:01001872,manure pit
http://purl.obolibrary.org/obo/ENVO_01000543,ENVO:01000543,atmospheric layer
http://purl.obolibrary.org/obo/ENVO_01001678,ENVO:01001678,fluid layer
http://purl.obolibrary.org/obo/ENVO_01000544,ENVO:01000544,boundary layer
http://purl.obolibrary.org/obo/ENVO_01001677,ENVO:01001677,fluid interface layer
http://purl.obolibrary.org/obo/ENVO_01000549,ENVO:01000549,mass of biological material
http://purl.obolibrary.org/obo/AGRO_00000070,AGRO:00000070,liming role
http://purl.obolibrary.org/obo/TO_0001035,TO:0001035,stem width
http://purl.obolibrary.org/obo/TO_0000892,TO:0000892,stem size
http://purl.obolibrary.org/obo/CHEBI_29036,CHEBI:29036,copper(2+)
http://purl.obolibrary.org/obo/CHEBI_23378,CHEBI:23378,copper cation
http://purl.obolibrary.org/obo/AGRO_00000077,AGRO:00000077,farm slurry
http://purl.obolibrary.org/obo/AGRO_00000079,AGRO:00000079,animal manure
http://purl.obolibrary.org/obo/AGRO_00000078,AGRO:00000078,liquid manure
http://purl.obolibrary.org/obo/AGRO_00000075,AGRO:00000075,green manure
http://purl.obolibrary.org/obo/ENVO_01000155,ENVO:01000155,organic material
http://purl.obolibrary.org/obo/AGRO_00000076,AGRO:00000076,farmyard manure
http://purl.obolibrary.org/obo/ENVO_01001865,ENVO:01001865,concentration of carbon dioxide in an atmosphere
http://purl.obolibrary.org/obo/TO_0001029,TO:0001029,relative harvest index
http://purl.obolibrary.org/obo/TO_0000128,TO:0000128,harvest index
http://purl.obolibrary.org/obo/OBI_0600007,OBI:0600007,administering substance in vivo
http://purl.obolibrary.org/obo/AGRO_00000080,AGRO:00000080,poultry litter
http://purl.obolibrary.org/obo/AGRO_00000081,AGRO:00000081,fish manure
http://purl.obolibrary.org/obo/AGRO_00000082,AGRO:00000082,fish emulsion
http://purl.obolibrary.org/obo/AGRO_00020005,AGRO:00020005,fish fertilizer
http://purl.obolibrary.org/obo/AGRO_00000083,AGRO:00000083,fish meal
http://purl.obolibrary.org/obo/AGRO_00000088,AGRO:00000088,oil meal
http://purl.obolibrary.org/obo/AGRO_00000089,AGRO:00000089,cottonseed meal
http://purl.obolibrary.org/obo/AGRO_00000084,AGRO:00000084,fish hydrolysate
http://purl.obolibrary.org/obo/AGRO_00000085,AGRO:00000085,oil cake
http://purl.obolibrary.org/obo/AGRO_00000086,AGRO:00000086,blood meal
http://purl.obolibrary.org/obo/AGRO_00000087,AGRO:00000087,obsolete bagasse
http://purl.obolibrary.org/obo/ENVO_01001856,ENVO:01001856,liquid accumulation process
http://purl.obolibrary.org/obo/PATO_0015010,PATO:0015010,increased humidity
http://purl.obolibrary.org/obo/PATO_0015009,PATO:0015009,humidity
http://purl.obolibrary.org/obo/ENVO_01001859,ENVO:01001859,dew point
http://purl.obolibrary.org/obo/ENVO_09200001,ENVO:09200001,temperature of air
http://purl.obolibrary.org/obo/CHEBI_33989,CHEBI:33989,alkaline earth hydroxide
http://purl.obolibrary.org/obo/CHEBI_33299,CHEBI:33299,alkaline earth molecular entity
http://purl.obolibrary.org/obo/CHEBI_33977,CHEBI:33977,metallic base
http://purl.obolibrary.org/obo/AGRO_00000091,AGRO:00000091,spent mushroom compost
http://purl.obolibrary.org/obo/ENVO_00002170,ENVO:00002170,compost
http://purl.obolibrary.org/obo/AGRO_00000093,AGRO:00000093,plastic mulch
http://purl.obolibrary.org/obo/AGRO_00000094,AGRO:00000094,landscape fabric
http://purl.obolibrary.org/obo/TO_0001057,TO:0001057,root system width
http://purl.obolibrary.org/obo/TO_0000985,TO:0000985,root system morphology trait
http://purl.obolibrary.org/obo/AGRO_00000090,AGRO:00000090,alfalfa meal
http://purl.obolibrary.org/obo/AGRO_00000099,AGRO:00000099,aluminum mulch
http://purl.obolibrary.org/obo/AGRO_00000095,AGRO:00000095,paper mulch
http://purl.obolibrary.org/obo/AGRO_00000096,AGRO:00000096,grass clippings mulch
http://purl.obolibrary.org/obo/AGRO_00000097,AGRO:00000097,pine needles mulch
http://purl.obolibrary.org/obo/AGRO_00000098,AGRO:00000098,straw mulch
http://purl.obolibrary.org/obo/ENVO_00000098,ENVO:00000098,island
http://purl.obolibrary.org/obo/CHEBI_23424,CHEBI:23424,cyanides
http://purl.obolibrary.org/obo/ENVO_00000097,ENVO:00000097,desert area
http://purl.obolibrary.org/obo/ENVO_01000752,ENVO:01000752,area of barren land
http://purl.obolibrary.org/obo/PATO_0015021,PATO:0015021,combustibility
http://purl.obolibrary.org/obo/ENVO_00000094,ENVO:00000094,volcanic feature
http://purl.obolibrary.org/obo/ENVO_00000092,ENVO:00000092,sea beach
http://purl.obolibrary.org/obo/ENVO_00000091,ENVO:00000091,beach
http://purl.obolibrary.org/obo/ENVO_00000093,ENVO:00000093,lacustrine beach
http://purl.obolibrary.org/obo/ENVO_00000090,ENVO:00000090,coastal plain
http://purl.obolibrary.org/obo/ENVO_00005786,ENVO:00005786,upland soil
http://purl.obolibrary.org/obo/NCBITaxon_9913,NCBITaxon:9913,Bos taurus
http://purl.obolibrary.org/obo/NCBITaxon_9903,NCBITaxon:9903,Bos
http://purl.obolibrary.org/obo/NCBITaxon_9918,NCBITaxon:9918,Bubalus
http://purl.obolibrary.org/obo/NCBITaxon_27592,NCBITaxon:27592,Bovinae
http://purl.obolibrary.org/obo/NCBITaxon_424574,NCBITaxon:424574,Solaneae
http://purl.obolibrary.org/obo/NCBITaxon_424551,NCBITaxon:424551,Solanoideae
http://purl.obolibrary.org/obo/CHEBI_36364,CHEBI:36364,alkaline earth salt
http://purl.obolibrary.org/obo/CHEBI_25108,CHEBI:25108,magnesium molecular entity
http://purl.obolibrary.org/obo/ENVO_00002006,ENVO:00002006,liquid water
http://purl.obolibrary.org/obo/ENVO_00005795,ENVO:00005795,marine mud
http://purl.obolibrary.org/obo/ENVO_01000001,ENVO:01000001,mud
http://purl.obolibrary.org/obo/PO_0000225,PO:0000225,peripheral zone
http://purl.obolibrary.org/obo/PO_0009013,PO:0009013,portion of meristem tissue
http://purl.obolibrary.org/obo/PO_0000229,PO:0000229,flower meristem
http://purl.obolibrary.org/obo/PO_0008028,PO:0008028,reproductive shoot apical meristem
http://purl.obolibrary.org/obo/CHEBI_33976,CHEBI:33976,magnesium coordination entity
http://purl.obolibrary.org/obo/CHEBI_35217,CHEBI:35217,alkaline earth coordination entity
http://purl.obolibrary.org/obo/TO_0001020,TO:0001020,exudate sap volume
http://purl.obolibrary.org/obo/FOODON_00002753,FOODON:00002753,bean (whole)
http://purl.obolibrary.org/obo/PO_0009010,PO:0009010,seed
http://purl.obolibrary.org/obo/TO_0001025,TO:0001025,leaf phosphorus content
http://purl.obolibrary.org/obo/TO_0000493,TO:0000493,leaf composition trait
http://purl.obolibrary.org/obo/CHEBI_64205,CHEBI:64205,calcium nitrate
http://purl.obolibrary.org/obo/ENVO_01000560,ENVO:01000560,charcoal
http://purl.obolibrary.org/obo/ENVO_2000045,ENVO:2000045,hydrocarbon-based environmental material
http://purl.obolibrary.org/obo/TO_0001019,TO:0001019,root to total biomass ratio
http://purl.obolibrary.org/obo/NCBITaxon_4070,NCBITaxon:4070,Solanaceae
http://purl.obolibrary.org/obo/CHEBI_52210,CHEBI:52210,pharmacological role
http://purl.obolibrary.org/obo/CHEBI_24432,CHEBI:24432,biological role
http://purl.obolibrary.org/obo/CHEBI_52211,CHEBI:52211,physiological role
http://purl.obolibrary.org/obo/TO_0001014,TO:0001014,leaf dry weight
http://purl.obolibrary.org/obo/PO_0025530,PO:0025530,reproductive shoot system development stage
http://purl.obolibrary.org/obo/PO_0025527,PO:0025527,shoot system development stage
http://purl.obolibrary.org/obo/PO_0025523,PO:0025523,tuberous root
http://purl.obolibrary.org/obo/PO_0009005,PO:0009005,root
http://purl.obolibrary.org/obo/PO_0025522,PO:0025522,tuber
http://purl.obolibrary.org/obo/PO_0025004,PO:0025004,plant axis
http://purl.obolibrary.org/obo/ENVO_01000554,ENVO:01000554,hydrocarbon gas
http://purl.obolibrary.org/obo/ENVO_01000797,ENVO:01000797,gaseous environmental material
http://purl.obolibrary.org/obo/PO_0025338,PO:0025338,collective plant organ structure development stage
http://purl.obolibrary.org/obo/CHEBI_52217,CHEBI:52217,pharmaceutical
http://purl.obolibrary.org/obo/PO_0025528,PO:0025528,bud development stage
http://purl.obolibrary.org/obo/NCBITaxon_9895,NCBITaxon:9895,Bovidae
http://purl.obolibrary.org/obo/CHEBI_52214,CHEBI:52214,ligand
http://purl.obolibrary.org/obo/CHEBI_33958,CHEBI:33958,halide salt
http://purl.obolibrary.org/obo/CHEBI_24866,CHEBI:24866,salt
http://purl.obolibrary.org/obo/ENVO_03520007,ENVO:03520007,snow crystal
http://purl.obolibrary.org/obo/ENVO_01000846,ENVO:01000846,water ice crystal
http://purl.obolibrary.org/obo/TO_0000597,TO:0000597,plant quality trait
http://purl.obolibrary.org/obo/TO_0000387,TO:0000387,plant trait
http://purl.obolibrary.org/obo/CHEBI_62488,CHEBI:62488,signalling molecule
http://purl.obolibrary.org/obo/CHEBI_33280,CHEBI:33280,molecular messenger
http://purl.obolibrary.org/obo/CHEBI_52206,CHEBI:52206,biochemical role
http://purl.obolibrary.org/obo/TO_0000589,TO:0000589,average grain weight
http://purl.obolibrary.org/obo/TO_0000919,TO:0000919,grain weight
http://purl.obolibrary.org/obo/CHEBI_52209,CHEBI:52209,aetiopathogenetic role
http://purl.obolibrary.org/obo/CHEBI_52208,CHEBI:52208,biophysical role
http://purl.obolibrary.org/obo/TO_0000582,TO:0000582,inflorescence number
http://purl.obolibrary.org/obo/TO_0000373,TO:0000373,inflorescence morphology trait
http://purl.obolibrary.org/obo/PATO_0001555,PATO:0001555,has number of
http://purl.obolibrary.org/obo/TO_0000583,TO:0000583,infructescence weight
http://purl.obolibrary.org/obo/TO_0000920,TO:0000920,infructescence morphology trait
http://purl.obolibrary.org/obo/TO_0000576,TO:0000576,stem length
http://purl.obolibrary.org/obo/CHEBI_33937,CHEBI:33937,macronutrient
http://purl.obolibrary.org/obo/CHEBI_33284,CHEBI:33284,nutrient
http://purl.obolibrary.org/obo/TO_0000578,TO:0000578,root fresh weight
http://purl.obolibrary.org/obo/TO_0000279,TO:0000279,root weight
http://purl.obolibrary.org/obo/NCBITaxon_3725,NCBITaxon:3725,Raphanus
http://purl.obolibrary.org/obo/NCBITaxon_981071,NCBITaxon:981071,Brassiceae
http://purl.obolibrary.org/obo/NCBITaxon_3726,NCBITaxon:3726,Raphanus sativus
http://purl.obolibrary.org/obo/AGRO_00000002,AGRO:00000002,tillage process
http://purl.obolibrary.org/obo/UBERON_0002050,UBERON:0002050,embryonic structure
http://purl.obolibrary.org/obo/AGRO_00000008,AGRO:00000008,irrigation water source role
http://purl.obolibrary.org/obo/AGRO_00000004,AGRO:00000004,land levelling process
http://purl.obolibrary.org/obo/CHEBI_33909,CHEBI:33909,metallotetrapyrrole
http://purl.obolibrary.org/obo/CHEBI_36309,CHEBI:36309,cyclic tetrapyrrole
http://purl.obolibrary.org/obo/AGRO_00000007,AGRO:00000007,desuckering
http://purl.obolibrary.org/obo/AGRO_00000027,AGRO:00000027,thinning
http://purl.obolibrary.org/obo/CHEBI_24836,CHEBI:24836,inorganic oxide
http://purl.obolibrary.org/obo/PATO_0001264,PATO:0001264,light yellow
http://purl.obolibrary.org/obo/PATO_0000324,PATO:0000324,yellow
http://purl.obolibrary.org/obo/AGRO_00000010,AGRO:00000010,irrigation water quantity
http://purl.obolibrary.org/obo/PATO_0000918,PATO:0000918,volume
http://purl.obolibrary.org/obo/NCBITaxon_3700,NCBITaxon:3700,Brassicaceae
http://purl.obolibrary.org/obo/NCBITaxon_3699,NCBITaxon:3699,Brassicales
http://purl.obolibrary.org/obo/AGRO_00000015,AGRO:00000015,conventional tillage process
http://purl.obolibrary.org/obo/AGRO_00000016,AGRO:00000016,reduced tillage process
http://purl.obolibrary.org/obo/AGRO_00000017,AGRO:00000017,conservation tillage process
http://purl.obolibrary.org/obo/TO_0000599,TO:0000599,enzyme activity trait
http://purl.obolibrary.org/obo/TO_0000277,TO:0000277,biochemical trait
http://purl.obolibrary.org/obo/TO_0000553,TO:0000553,rhizome length
http://purl.obolibrary.org/obo/TO_0000549,TO:0000549,rhizome morphology trait
http://purl.obolibrary.org/obo/TO_0000552,TO:0000552,shoot dry weight
http://purl.obolibrary.org/obo/TO_0000568,TO:0000568,shoot axis weight
http://purl.obolibrary.org/obo/AGRO_00000023,AGRO:00000023,pest control process
http://purl.obolibrary.org/obo/AGRO_00000024,AGRO:00000024,chemical pest control process
http://purl.obolibrary.org/obo/AGRO_00000025,AGRO:00000025,plant harvesting process
http://purl.obolibrary.org/obo/AGRO_00000020,AGRO:00000020,laser land levelling process
http://purl.obolibrary.org/obo/CHEBI_27207,CHEBI:27207,univalent carboacyl group
http://purl.obolibrary.org/obo/CHEBI_37838,CHEBI:37838,carboacyl group
http://purl.obolibrary.org/obo/PO_0025598,PO:0025598,pistillate inflorescence
http://purl.obolibrary.org/obo/ENVO_01001832,ENVO:01001832,subtropical biome
http://purl.obolibrary.org/obo/ENVO_01001702,ENVO:01001702,subtropical environment
http://purl.obolibrary.org/obo/ENVO_00000428,ENVO:00000428,biome
http://purl.obolibrary.org/obo/PO_0025597,PO:0025597,ear infructescence
http://purl.obolibrary.org/obo/ENVO_01001835,ENVO:01001835,alpine biome
http://purl.obolibrary.org/obo/PO_0025599,PO:0025599,pistillate flower
http://purl.obolibrary.org/obo/PO_0009046,PO:0009046,flower
http://purl.obolibrary.org/obo/AGRO_00000026,AGRO:00000026,no-till
http://purl.obolibrary.org/obo/AGRO_00000566,AGRO:00000566,pruning
http://purl.obolibrary.org/obo/AGRO_00000028,AGRO:00000028,puddling process
http://purl.obolibrary.org/obo/ENVO_01001830,ENVO:01001830,tropical biome
http://purl.obolibrary.org/obo/ENVO_01001701,ENVO:01001701,tropical environment
http://purl.obolibrary.org/obo/AGRO_00000029,AGRO:00000029,mulch-till
http://purl.obolibrary.org/obo/TO_0000543,TO:0000543,leaf nitrogen content
http://purl.obolibrary.org/obo/TO_0000548,TO:0000548,rhizome number
http://purl.obolibrary.org/obo/TO_0000077,TO:0000077,shoot system morphology trait
http://purl.obolibrary.org/obo/ENVO_01001836,ENVO:01001836,montane biome
http://purl.obolibrary.org/obo/FOODON_03302757,FOODON:03302757,soybean meal
http://purl.obolibrary.org/obo/FOODON_00002265,FOODON:00002265,soybean seed (field) food product
http://purl.obolibrary.org/obo/ENVO_01001838,ENVO:01001838,arid biome
http://purl.obolibrary.org/obo/TO_0000739,TO:0000739,shoot axis morphology trait
http://purl.obolibrary.org/obo/TO_0000540,TO:0000540,leaf area trait
http://purl.obolibrary.org/obo/AGRO_00010006,AGRO:00010006,crop residue percent coverage
http://purl.obolibrary.org/obo/TO_0002637,TO:0002637,leaf size
http://purl.obolibrary.org/obo/TO_0000542,TO:0000542,leaf length to width ratio
http://purl.obolibrary.org/obo/PATO_0001470,PATO:0001470,proportionality to
http://purl.obolibrary.org/obo/AGRO_00000033,AGRO:00000033,organic fertilizer role
http://purl.obolibrary.org/obo/AGRO_00000035,AGRO:00000035,pest role
http://purl.obolibrary.org/obo/AGRO_00000036,AGRO:00000036,application method
http://purl.obolibrary.org/obo/PATO_0001547,PATO:0001547,quality of a gas
http://purl.obolibrary.org/obo/AGRO_00000030,AGRO:00000030,ridge-till
http://purl.obolibrary.org/obo/AGRO_00000031,AGRO:00000031,strip-till
http://purl.obolibrary.org/obo/AGRO_00000037,AGRO:00000037,aerial application
http://purl.obolibrary.org/obo/AGRO_00000038,AGRO:00000038,band application
http://purl.obolibrary.org/obo/AGRO_00000039,AGRO:00000039,side dressing
http://purl.obolibrary.org/obo/FOODON_03301415,FOODON:03301415,soybean (whole)
http://purl.obolibrary.org/obo/FOODON_03304996,FOODON:03304996,soybean substance
http://purl.obolibrary.org/obo/FOODON_03310646,FOODON:03310646,legume (whole)
http://purl.obolibrary.org/obo/TO_0000571,TO:0000571,shoot fresh weight
http://purl.obolibrary.org/obo/PATO_0001295,PATO:0001295,albedo
http://purl.obolibrary.org/obo/PATO_0001294,PATO:0001294,radiation reflective quality
http://purl.obolibrary.org/obo/PATO_0001292,PATO:0001292,full-spectrum EM radiation quality
http://purl.obolibrary.org/obo/PATO_0001739,PATO:0001739,radiation quality
http://purl.obolibrary.org/obo/AGRO_00000044,AGRO:00000044,chemigation
http://purl.obolibrary.org/obo/AGRO_00000045,AGRO:00000045,contact placement
http://purl.obolibrary.org/obo/AGRO_00000046,AGRO:00000046,deep placement
http://purl.obolibrary.org/obo/AGRO_00000047,AGRO:00000047,fertigation
http://purl.obolibrary.org/obo/AGRO_00000040,AGRO:00000040,broadcast application method
http://purl.obolibrary.org/obo/AGRO_00000041,AGRO:00000041,fertilizer basal application
http://purl.obolibrary.org/obo/AGRO_00000042,AGRO:00000042,top dressing
http://purl.obolibrary.org/obo/AGRO_00000043,AGRO:00000043,chemical basal application
http://purl.obolibrary.org/obo/AGRO_00000048,AGRO:00000048,foliar application
http://purl.obolibrary.org/obo/AGRO_00000049,AGRO:00000049,plough sole placement
http://purl.obolibrary.org/obo/CHEBI_17891,CHEBI:17891,donor
http://purl.obolibrary.org/obo/AGRO_00000050,AGRO:00000050,rope-wick application
http://purl.obolibrary.org/obo/NCBITaxon_33634,NCBITaxon:33634,Stramenopiles
http://purl.obolibrary.org/obo/GO_0005102,GO:0005102,signaling receptor binding
http://purl.obolibrary.org/obo/GO_0005515,GO:0005515,protein binding
http://purl.obolibrary.org/obo/AGRO_00000055,AGRO:00000055,localized irrigation process
http://purl.obolibrary.org/obo/AGRO_00000056,AGRO:00000056,drip irrigation process
http://purl.obolibrary.org/obo/AGRO_00000057,AGRO:00000057,pitcher irrigation process
http://purl.obolibrary.org/obo/AGRO_00000058,AGRO:00000058,subsurface drip irrigation process
http://purl.obolibrary.org/obo/AGRO_00000051,AGRO:00000051,seed dressing
http://purl.obolibrary.org/obo/AGRO_00000052,AGRO:00000052,soil injection
http://purl.obolibrary.org/obo/AGRO_00000053,AGRO:00000053,tree injection
http://purl.obolibrary.org/obo/AGRO_00000054,AGRO:00000054,irrigation method
http://purl.obolibrary.org/obo/CHEBI_17883,CHEBI:17883,hydrogen chloride
http://purl.obolibrary.org/obo/CHEBI_18140,CHEBI:18140,hydrogen halide
http://purl.obolibrary.org/obo/CHEBI_23117,CHEBI:23117,chlorine molecular entity
http://purl.obolibrary.org/obo/AGRO_00000059,AGRO:00000059,subsurface textile irrigation process
http://purl.obolibrary.org/obo/ENVO_01001809,ENVO:01001809,subtropical grassland
http://purl.obolibrary.org/obo/ENVO_01001206,ENVO:01001206,grassland ecosystem
http://purl.obolibrary.org/obo/TO_0000556,TO:0000556,rhizome dry weight
http://purl.obolibrary.org/obo/ENVO_01001804,ENVO:01001804,subtropical forest
http://purl.obolibrary.org/obo/ENVO_01001243,ENVO:01001243,forest ecosystem
http://purl.obolibrary.org/obo/ENVO_01001803,ENVO:01001803,tropical forest
http://purl.obolibrary.org/obo/ENVO_01001806,ENVO:01001806,tropical grassland
http://purl.obolibrary.org/obo/TO_0000870,TO:0000870,leaf yield trait
http://purl.obolibrary.org/obo/NCBITaxon_751762,NCBITaxon:751762,Eleusininae
http://purl.obolibrary.org/obo/NCBITaxon_147435,NCBITaxon:147435,Cynodonteae
http://purl.obolibrary.org/obo/TO_0000871,TO:0000871,fruit yield trait
http://purl.obolibrary.org/obo/CHEBI_62764,CHEBI:62764,reactive nitrogen species
http://purl.obolibrary.org/obo/CHEBI_51143,CHEBI:51143,nitrogen molecular entity
http://purl.obolibrary.org/obo/NCBITaxon_9443,NCBITaxon:9443,Primates
http://purl.obolibrary.org/obo/TO_0000862,TO:0000862,floral organ morphology trait
http://purl.obolibrary.org/obo/TO_0000736,TO:0000736,plant organ morphology trait
http://purl.obolibrary.org/obo/NCBITaxon_376913,NCBITaxon:376913,Haplorrhini
http://purl.obolibrary.org/obo/OBI_0000434,OBI:0000434,adding material objective
http://purl.obolibrary.org/obo/OBI_0000686,OBI:0000686,material combination objective
http://purl.obolibrary.org/obo/TO_0000867,TO:0000867,megasporophyll morphology trait
http://purl.obolibrary.org/obo/TO_0000866,TO:0000866,sporophyll morphology trait
http://purl.obolibrary.org/obo/TO_0000747,TO:0000747,phyllome morphology trait
http://purl.obolibrary.org/obo/PATO_0000587,PATO:0000587,decreased size
http://purl.obolibrary.org/obo/PATO_0000117,PATO:0000117,size
http://purl.obolibrary.org/obo/NCBITaxon_68287,NCBITaxon:68287,Mesorhizobium
http://purl.obolibrary.org/obo/NCBITaxon_69277,NCBITaxon:69277,Phyllobacteriaceae
http://purl.obolibrary.org/obo/PATO_0000592,PATO:0000592,decreased thickness
http://purl.obolibrary.org/obo/TO_0000860,TO:0000860,flower length
http://purl.obolibrary.org/obo/TO_0000499,TO:0000499,flower morphology trait
http://purl.obolibrary.org/obo/NCBITaxon_751752,NCBITaxon:751752,Eragrostidinae
http://purl.obolibrary.org/obo/NCBITaxon_147436,NCBITaxon:147436,Eragrostideae
http://purl.obolibrary.org/obo/CHEBI_35155,CHEBI:35155,elemental calcium
http://purl.obolibrary.org/obo/OBI_0000444,OBI:0000444,target of material addition role
http://purl.obolibrary.org/obo/OBI_0000441,OBI:0000441,assay objective
http://purl.obolibrary.org/obo/IAO_0000005,IAO:0000005,objective specification
http://purl.obolibrary.org/obo/NCBITaxon_1648030,NCBITaxon:1648030,Triticinae
http://purl.obolibrary.org/obo/TO_0000361,TO:0000361,stem morphology trait
http://purl.obolibrary.org/obo/TO_0000891,TO:0000891,leaf wet weight
http://purl.obolibrary.org/obo/CHEBI_33675,CHEBI:33675,p-block molecular entity
http://purl.obolibrary.org/obo/TO_0000894,TO:0000894,fruit number trait
http://purl.obolibrary.org/obo/NCBITaxon_1648033,NCBITaxon:1648033,Andropogonodae
http://purl.obolibrary.org/obo/CHEBI_24473,CHEBI:24473,halogen
http://purl.obolibrary.org/obo/CHEBI_33560,CHEBI:33560,p-block element atom
http://purl.obolibrary.org/obo/UO_1000312,UO:1000312,relative light unit based unit
http://purl.obolibrary.org/obo/UO_0000157,UO:0000157,light unit
http://purl.obolibrary.org/obo/NCBITaxon_1648036,NCBITaxon:1648036,Panicodae
http://purl.obolibrary.org/obo/UO_1000313,UO:1000313,relative luminescence unit based unit
http://purl.obolibrary.org/obo/UO_0000312,UO:0000312,relative light unit
http://purl.obolibrary.org/obo/UO_1000314,UO:1000314,relative fluorescence unit based unit
http://purl.obolibrary.org/obo/ENVO_00000545,ENVO:00000545,shingle beach
http://purl.obolibrary.org/obo/ENVO_00000542,ENVO:00000542,kame
http://purl.obolibrary.org/obo/ENVO_00000176,ENVO:00000176,elevation
http://purl.obolibrary.org/obo/NCBITaxon_58023,NCBITaxon:58023,Tracheophyta
http://purl.obolibrary.org/obo/NCBITaxon_3193,NCBITaxon:3193,Embryophyta
http://purl.obolibrary.org/obo/OBI_0000450,OBI:0000450,regulatory agency
http://purl.obolibrary.org/obo/NCBITaxon_58024,NCBITaxon:58024,Spermatophyta
http://purl.obolibrary.org/obo/NCBITaxon_78536,NCBITaxon:78536,Euphyllophyta
http://purl.obolibrary.org/obo/CHEBI_37786,CHEBI:37786,acyclic phosphorus acid anhydride
http://purl.obolibrary.org/obo/CHEBI_36608,CHEBI:36608,acyclic acid anhydride
http://purl.obolibrary.org/obo/OBI_0000458,OBI:0000458,manufacturing objective
http://purl.obolibrary.org/obo/OBI_0000456,OBI:0000456,material transformation objective
http://purl.obolibrary.org/obo/OBI_0000457,OBI:0000457,manufacturing
http://purl.obolibrary.org/obo/OBI_0000094,OBI:0000094,material processing
http://purl.obolibrary.org/obo/CHEBI_74783,CHEBI:74783,astringent
http://purl.obolibrary.org/obo/NCBITaxon_1648021,NCBITaxon:1648021,Oryzinae
http://purl.obolibrary.org/obo/NCBITaxon_1648028,NCBITaxon:1648028,Sorghinae
http://purl.obolibrary.org/obo/NCBITaxon_147429,NCBITaxon:147429,Andropogoneae
http://purl.obolibrary.org/obo/NCBITaxon_1648029,NCBITaxon:1648029,Tripsacinae
http://purl.obolibrary.org/obo/UO_1000310,UO:1000310,dosage unit based unit
http://purl.obolibrary.org/obo/UO_0000051,UO:0000051,concentration unit
http://purl.obolibrary.org/obo/PATO_0002323,PATO:0002323,temporal distribution quality
http://purl.obolibrary.org/obo/AGRO_00000300,AGRO:00000300,field area
http://purl.obolibrary.org/obo/AGRO_00000305,AGRO:00000305,number of blocks
http://purl.obolibrary.org/obo/PATO_0000070,PATO:0000070,amount
http://purl.obolibrary.org/obo/AGRO_00000306,AGRO:00000306,number of plots
http://purl.obolibrary.org/obo/AGRO_00000307,AGRO:00000307,plot length
http://purl.obolibrary.org/obo/AGRO_00000308,AGRO:00000308,plot width
http://purl.obolibrary.org/obo/AGRO_00000301,AGRO:00000301,agricultural experimental plot
http://purl.obolibrary.org/obo/AGRO_00000302,AGRO:00000302,plot area
http://purl.obolibrary.org/obo/AGRO_00000303,AGRO:00000303,block
http://purl.obolibrary.org/obo/AGRO_00000309,AGRO:00000309,pot
http://purl.obolibrary.org/obo/PATO_0002326,PATO:0002326,angle
http://purl.obolibrary.org/obo/PATO_0000133,PATO:0000133,orientation
http://purl.obolibrary.org/obo/CHEBI_35881,CHEBI:35881,pnictogen hydride
http://purl.obolibrary.org/obo/CHEBI_35107,CHEBI:35107,azane
http://purl.obolibrary.org/obo/IAO_0000429,IAO:0000429,email address
http://purl.obolibrary.org/obo/IAO_0000030,IAO:0000030,information content entity
http://purl.obolibrary.org/obo/AGRO_00000310,AGRO:00000310,number of pots
http://purl.obolibrary.org/obo/AGRO_00000311,AGRO:00000311,pot height
http://purl.obolibrary.org/obo/AGRO_00000316,AGRO:00000316,distance between plants
http://purl.obolibrary.org/obo/TO_0000398,TO:0000398,whole plant morphology trait
http://purl.obolibrary.org/obo/PATO_0000040,PATO:0000040,distance
http://purl.obolibrary.org/obo/AGRO_00000317,AGRO:00000317,hill spacing
http://purl.obolibrary.org/obo/AGRO_00000318,AGRO:00000318,distance between rows
http://purl.obolibrary.org/obo/AGRO_00000319,AGRO:00000319,row orientation
http://purl.obolibrary.org/obo/AGRO_00000312,AGRO:00000312,number of rows
http://purl.obolibrary.org/obo/AGRO_00000313,AGRO:00000313,row width
http://purl.obolibrary.org/obo/AGRO_00000314,AGRO:00000314,row length
http://purl.obolibrary.org/obo/AGRO_00000315,AGRO:00000315,plot spacing
http://purl.obolibrary.org/obo/IAO_0000416,IAO:0000416,time measurement datum
http://purl.obolibrary.org/obo/PATO_0002300,PATO:0002300,increased quality
http://purl.obolibrary.org/obo/PATO_0000069,PATO:0000069,deviation (from_normal)
http://purl.obolibrary.org/obo/PATO_0002301,PATO:0002301,decreased quality
http://purl.obolibrary.org/obo/IAO_0000414,IAO:0000414,mass measurement datum
http://purl.obolibrary.org/obo/CHEBI_50906,CHEBI:50906,role
http://purl.obolibrary.org/obo/AGRO_00000320,AGRO:00000320,plot orientation
